Landroid/content/res/Resources;,getAssets,()Landroid/content/res/AssetManager;
Landroid/content/res/Resources;,getConfiguration,()Landroid/content/res/Configuration;
Landroid/widget/Toast;,show,()V
Landroid/app/Activity;,getApplicationContext,()Landroid/content/Context;
Landroid/widget/Toast;,makeText,(Landroid/content/Context; Ljava/lang/CharSequence; I)Landroid/widget/Toast;
Landroid/provider/Telephony$Sms;,getDefaultSmsPackage,(Landroid/content/Context;)Ljava/lang/String;
Landroid/os/Handler;,<init>,(Landroid/os/Looper;)V
Landroid/content/Context;,getMainLooper,()Landroid/os/Looper;
Landroid/content/Intent;,<init>,()V
Landroid/content/Intent;,getData,()Landroid/net/Uri;
Landroid/util/Log;,v,(Ljava/lang/String; Ljava/lang/String;)I
Landroid/os/Handler;,sendEmptyMessage,(I)Z
Landroid/content/IntentFilter;,match,(Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Landroid/net/Uri; Ljava/util/Set; Ljava/lang/String;)I
Landroid/content/Context;,getContentResolver,()Landroid/content/ContentResolver;
Landroid/content/Intent;,getFlags,()I
Landroid/content/Intent;,getScheme,()Ljava/lang/String;
Landroid/os/Handler;,hasMessages,(I)Z
Landroid/content/Intent;,resolveTypeIfNeeded,(Landroid/content/ContentResolver;)Ljava/lang/String;
Landroid/content/Intent;,getCategories,()Ljava/util/Set;
Landroid/content/Intent;,setAction,(Ljava/lang/String;)Landroid/content/Intent;
Landroid/content/BroadcastReceiver;,getResultCode,()I
Landroid/content/Context;,getResources,()Landroid/content/res/Resources;
Landroid/content/Context;,getColor,(I)I
Landroid/content/res/Resources;,getColor,(I)I
Landroid/util/TypedValue;,<init>,()V
Landroid/content/Context;,getTheme,()Landroid/content/res/Resources$Theme;
Landroid/content/res/Resources$Theme;,resolveAttribute,(I Landroid/util/TypedValue; Z)Z
Landroid/telephony/SmsMessage;,getTimestampMillis,()J
Landroid/telephony/SmsMessage;,getOriginatingAddress,()Ljava/lang/String;
Landroid/telephony/SmsMessage;,getMessageBody,()Ljava/lang/String;
Landroid/telephony/SmsMessage;,createFromPdu,([B)Landroid/telephony/SmsMessage;
Landroid/content/Intent;,putExtra,(Ljava/lang/String; J)Landroid/content/Intent;
Landroid/os/Bundle;,get,(Ljava/lang/String;)Ljava/lang/Object;
Landroid/content/Intent;,getStringExtra,(Ljava/lang/String;)Ljava/lang/String;
Landroid/content/BroadcastReceiver;,clearAbortBroadcast,()V
Landroid/util/Log;,e,(Ljava/lang/String; Ljava/lang/String; Ljava/lang/Throwable;)I
Landroid/os/Environment;,getExternalStorageDirectory,()Ljava/io/File;
Landroid/content/Intent;,getType,()Ljava/lang/String;
Landroid/content/BroadcastReceiver;,goAsync,()Landroid/content/BroadcastReceiver$PendingResult;
Landroid/content/Intent;,setClassName,(Ljava/lang/String; Ljava/lang/String;)Landroid/content/Intent;
Landroid/content/Intent;,setPackage,(Ljava/lang/String;)Landroid/content/Intent;
Landroid/content/Context;,getPackageManager,()Landroid/content/pm/PackageManager;
Landroid/content/pm/PackageManager;,getPackageInfo,(Ljava/lang/String; I)Landroid/content/pm/PackageInfo;
Landroid/content/Context;,sendBroadcast,(Landroid/content/Intent;)V
Landroid/content/SharedPreferences;,getBoolean,(Ljava/lang/String; Z)Z
Landroid/content/res/XmlResourceParser;,getName,()Ljava/lang/String;
Landroid/content/res/XmlResourceParser;,next,()I
Landroid/content/res/XmlResourceParser;,getAttributeValue,(I)Ljava/lang/String;
Landroid/content/res/XmlResourceParser;,getAttributeName,(I)Ljava/lang/String;
Landroid/content/res/XmlResourceParser;,getText,()Ljava/lang/String;
Landroid/util/Log;,getStackTraceString,(Ljava/lang/Throwable;)Ljava/lang/String;
Landroid/content/res/XmlResourceParser;,close,()V
Landroid/content/res/Resources;,getXml,(I)Landroid/content/res/XmlResourceParser;
Landroid/preference/PreferenceManager;,getDefaultSharedPreferences,(Landroid/content/Context;)Landroid/content/SharedPreferences;
