Landroid/database/sqlite/SQLiteOpenHelper;,getReadableDatabase,()Landroid/database/sqlite/SQLiteDatabase;
Landroid/database/Cursor;,close,()V
Landroid/database/Cursor;,moveToFirst,()Z
Landroid/app/Application;,getString,(I)Ljava/lang/String;
Landroid/database/Cursor;,getCount,()I
Landroid/database/Cursor;,getColumnCount,()I
Landroid/net/Uri;,parse,(Ljava/lang/String;)Landroid/net/Uri;
Landroid/database/Cursor;,moveToNext,()Z
Landroid/telephony/PhoneNumberUtils;,isEmergencyNumber,(Ljava/lang/String;)Z
Landroid/os/Handler;,<init>,(Landroid/os/Looper;)V
Landroid/os/Looper;,getMainLooper,()Landroid/os/Looper;
Landroid/text/TextUtils;,split,(Ljava/lang/String; Ljava/lang/String;)[Ljava/lang/String;
Landroid/util/SparseArray;,get,(I)Ljava/lang/Object;
Landroid/util/SparseArray;,put,(I Ljava/lang/Object;)V
Landroid/util/SparseArray;,<init>,()V
Landroid/telecom/CallScreeningService;,respondToCall,(Landroid/telecom/Call$Details; Landroid/telecom/CallScreeningService$CallResponse;)V
Landroid/telecom/CallScreeningService$CallResponse$Builder;,<init>,()V
Landroid/telecom/CallScreeningService$CallResponse$Builder;,setSkipCallLog,(Z)Landroid/telecom/CallScreeningService$CallResponse$Builder;
Landroid/telecom/CallScreeningService$CallResponse$Builder;,setSilenceCall,(Z)Landroid/telecom/CallScreeningService$CallResponse$Builder;
Landroid/net/Uri;,getSchemeSpecificPart,()Ljava/lang/String;
Landroid/net/Uri;,withAppendedPath,(Landroid/net/Uri; Ljava/lang/String;)Landroid/net/Uri;
Landroid/content/ContentResolver;,query,(Landroid/net/Uri; [Ljava/lang/String; Ljava/lang/String; [Ljava/lang/String; Ljava/lang/String;)Landroid/database/Cursor;
Landroid/app/Application;,getContentResolver,()Landroid/content/ContentResolver;
Landroid/content/ContentUris;,withAppendedId,(Landroid/net/Uri; J)Landroid/net/Uri;
Landroid/app/Application;,checkSelfPermission,(Ljava/lang/String;)I
Landroid/net/Uri;,encode,(Ljava/lang/String;)Ljava/lang/String;
Landroid/telecom/Call$Details;,getHandle,()Landroid/net/Uri;
Landroid/app/Application;,getString,(I [Ljava/lang/Object;)Ljava/lang/String;
Landroid/content/SharedPreferences;,edit,()Landroid/content/SharedPreferences$Editor;
Landroid/content/SharedPreferences$Editor;,putInt,(Ljava/lang/String; I)Landroid/content/SharedPreferences$Editor;
Landroid/content/SharedPreferences$Editor;,apply,()V
Landroid/telecom/CallScreeningService$CallResponse$Builder;,setSkipNotification,(Z)Landroid/telecom/CallScreeningService$CallResponse$Builder;
Landroid/telecom/Call;,getState,()I
Landroid/telecom/Call;,disconnect,()V
Landroid/telecom/Call;,reject,(Z Ljava/lang/String;)V
Landroid/telecom/DisconnectCause;,getCode,()I
Landroid/telecom/Call;,getDetails,()Landroid/telecom/Call$Details;
Landroid/telecom/Call$Details;,getDisconnectCause,()Landroid/telecom/DisconnectCause;
Landroid/telecom/Call$Callback;,onStateChanged,(Landroid/telecom/Call; I)V
Landroid/net/ConnectivityManager;,getActiveNetworkInfo,()Landroid/net/NetworkInfo;
Landroid/app/Application;,getSystemService,(Ljava/lang/String;)Ljava/lang/Object;
Landroid/content/SharedPreferences;,getLong,(Ljava/lang/String; J)J
Landroid/content/Intent;,<init>,(Ljava/lang/String;)V
Landroid/content/Context;,getApplicationContext,()Landroid/content/Context;
Landroid/content/Context;,getMainLooper,()Landroid/os/Looper;
Landroid/util/Log;,v,(Ljava/lang/String; Ljava/lang/String;)I
Landroid/content/Intent;,getScheme,()Ljava/lang/String;
Landroid/content/Context;,getContentResolver,()Landroid/content/ContentResolver;
Landroid/os/Handler;,hasMessages,(I)Z
Landroid/content/Intent;,getData,()Landroid/net/Uri;
Landroid/content/Intent;,resolveTypeIfNeeded,(Landroid/content/ContentResolver;)Ljava/lang/String;
Landroid/os/Handler;,sendEmptyMessage,(I)Z
Landroid/content/Intent;,getCategories,()Ljava/util/Set;
Landroid/content/Intent;,getFlags,()I
Landroid/content/IntentFilter;,match,(Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Landroid/net/Uri; Ljava/util/Set; Ljava/lang/String;)I
Landroid/content/ContentValues;,<init>,()V
Landroid/content/ContentValues;,put,(Ljava/lang/String; Ljava/lang/Integer;)V
Landroid/content/ContentResolver;,update,(Landroid/net/Uri; Landroid/content/ContentValues; Ljava/lang/String; [Ljava/lang/String;)I
Landroid/content/Intent;,getStringExtra,(Ljava/lang/String;)Ljava/lang/String;
Landroid/content/BroadcastReceiver;,getResultCode,()I
Landroid/content/Intent;,getParcelableExtra,(Ljava/lang/String;)Landroid/os/Parcelable;
Landroid/content/Intent;,getIntExtra,(Ljava/lang/String; I)I
Landroid/app/NotificationManager;,notify,(I Landroid/app/Notification;)V
Landroid/content/Intent;,getExtras,()Landroid/os/Bundle;
Landroid/os/Bundle;,getString,(Ljava/lang/String;)Ljava/lang/String;
Landroid/os/Bundle;,putString,(Ljava/lang/String; Ljava/lang/String;)V
Landroid/os/Bundle;,<init>,()V
Landroid/telecom/InCallService;,setAudioRoute,(I)V
Landroid/telecom/Call;,answer,(I)V
Landroid/telecom/Call$Details;,getVideoState,()I
Landroid/app/Activity;,finish,()V
Landroid/app/Application;,getCacheDir,()Ljava/io/File;
Landroid/app/Application;,getExternalCacheDir,()Ljava/io/File;
Landroid/app/Application;,getExternalCacheDirs,()[Ljava/io/File;
Landroid/widget/EditText;,getText,()Landroid/text/Editable;
Landroid/widget/MultiAutoCompleteTextView;,getText,()Landroid/text/Editable;
Landroid/text/SpannableStringBuilder;,<init>,(Ljava/lang/CharSequence;)V
Landroid/widget/MultiAutoCompleteTextView;,length,()I
Landroid/text/SpannableStringBuilder;,getSpans,(I I Ljava/lang/Class;)[Ljava/lang/Object;
Landroid/app/ListActivity;,getFilesDir,()Ljava/io/File;
Landroid/app/ListActivity;,findViewById,(I)Landroid/view/View;
Landroid/app/ListActivity;,finish,()V
Landroid/widget/Toast;,makeText,(Landroid/content/Context; I I)Landroid/widget/Toast;
Landroid/widget/Toast;,show,()V
Landroid/telecom/InCallService;,startActivity,(Landroid/content/Intent;)V
Landroid/media/AudioManager;,setRingerMode,(I)V
Landroid/content/SharedPreferences$Editor;,putString,(Ljava/lang/String; Ljava/lang/String;)Landroid/content/SharedPreferences$Editor;
Landroid/media/AudioManager;,setVibrateSetting,(I I)V
Landroid/media/AudioManager;,setStreamMute,(I Z)V
Landroid/media/AudioManager;,getStreamVolume,(I)I
Landroid/media/AudioManager;,getRingerMode,()I
Landroid/media/AudioManager;,getVibrateSetting,(I)I
Landroid/content/Intent;,<init>,(Landroid/content/Context; Ljava/lang/Class;)V
Landroid/content/Intent;,addFlags,(I)Landroid/content/Intent;
Landroid/telecom/InCallService;,onCallAdded,(Landroid/telecom/Call;)V
Landroid/content/Intent;,addCategory,(Ljava/lang/String;)Landroid/content/Intent;
Landroid/telecom/Call;,registerCallback,(Landroid/telecom/Call$Callback;)V
Landroid/os/Handler;,postDelayed,(Ljava/lang/Runnable; J)Z
Landroid/content/Intent;,putExtra,(Ljava/lang/String; I)Landroid/content/Intent;
Landroid/content/Intent;,putExtra,(Ljava/lang/String; Z)Landroid/content/Intent;
Landroid/app/Activity;,startService,(Landroid/content/Intent;)Landroid/content/ComponentName;
Landroid/content/Intent;,<init>,()V
Landroid/content/Intent;,putExtra,(Ljava/lang/String; Ljava/lang/String;)Landroid/content/Intent;
Landroid/app/Activity;,createPendingResult,(I Landroid/content/Intent; I)Landroid/app/PendingIntent;
Landroid/content/Intent;,putExtra,(Ljava/lang/String; Landroid/os/Parcelable;)Landroid/content/Intent;
Landroid/content/Intent;,putExtra,(Ljava/lang/String; Ljava/io/Serializable;)Landroid/content/Intent;
Landroid/telephony/TelephonyManager;,getNetworkOperatorName,()Ljava/lang/String;
Landroid/content/SharedPreferences$Editor;,putBoolean,(Ljava/lang/String; Z)Landroid/content/SharedPreferences$Editor;
Landroid/telephony/TelephonyManager;,getSimCountryIso,()Ljava/lang/String;
Landroid/telephony/TelephonyManager;,getLine1Number,()Ljava/lang/String;
Landroid/telephony/TelephonyManager;,getDeviceId,()Ljava/lang/String;
Landroid/telephony/TelephonyManager;,getSimState,()I
Landroid/telephony/TelephonyManager;,getSimSerialNumber,()Ljava/lang/String;
Landroid/widget/TabHost;,setVisibility,(I)V
Landroid/view/ViewGroup;,setVisibility,(I)V
Landroid/widget/ImageView;,bringToFront,()V
Landroid/view/View;,getVisibility,()I
Landroid/view/View;,setTranslationY,(F)V
Landroid/view/View;,getTranslationY,()F
Landroid/view/View;,offsetTopAndBottom,(I)V
Landroid/view/View;,getParent,()Landroid/view/ViewParent;
Landroid/view/View;,getTop,()I
Landroid/view/View;,getBottom,()I
Landroid/view/View;,getLeft,()I
Landroid/view/View;,getRight,()I
Landroid/graphics/Rect;,intersect,(I I I I)Z
Landroid/graphics/Rect;,intersects,(I I I I)Z
Landroid/graphics/Rect;,set,(I I I I)V
Landroid/view/View;,invalidate,(Landroid/graphics/Rect;)V
Landroid/graphics/Rect;,<init>,()V
Landroid/graphics/Rect;,setEmpty,()V
Landroid/widget/ImageView;,getTop,()I
Landroid/view/ViewGroup;,getChildAt,(I)Landroid/view/View;
Landroid/view/ViewGroup;,getChildCount,()I
Landroid/widget/ImageView;,startAnimation,(Landroid/view/animation/Animation;)V
Landroid/view/animation/Animation;,reset,()V
Landroid/widget/ImageView;,clearAnimation,()V
Landroid/view/animation/Animation;,setDuration,(J)V
Landroid/view/animation/Animation;,setInterpolator,(Landroid/view/animation/Interpolator;)V
Landroid/view/animation/Animation;,<init>,()V
Landroid/graphics/drawable/Drawable;,invalidateSelf,()V
Landroid/widget/ImageView;,setVisibility,(I)V
Landroid/widget/TextView;,setVisibility,(I)V
Landroid/text/TextUtils;,equals,(Ljava/lang/CharSequence; Ljava/lang/CharSequence;)Z
Landroid/widget/ListView;,setVisibility,(I)V
Landroid/widget/ListView;,setAdapter,(Landroid/widget/ListAdapter;)V
Landroid/widget/LinearLayout;,setVisibility,(I)V
Landroid/content/Context;,getString,(I)Ljava/lang/String;
Landroid/content/Context;,getResources,()Landroid/content/res/Resources;
Landroid/view/LayoutInflater;,from,(Landroid/content/Context;)Landroid/view/LayoutInflater;
Landroid/graphics/BitmapFactory;,decodeResource,(Landroid/content/res/Resources; I)Landroid/graphics/Bitmap;
Landroid/widget/BaseAdapter;,<init>,()V
Landroid/widget/EditText;,setVisibility,(I)V
Landroid/view/View;,setVisibility,(I)V
Landroid/util/Log;,d,(Ljava/lang/String; Ljava/lang/String;)I
Landroid/widget/ListView;,getVisibility,()I
