Landroid/net/NetworkInfo;,getExtraInfo,()Ljava/lang/String;
Landroid/net/ConnectivityManager;,getActiveNetworkInfo,()Landroid/net/NetworkInfo;
Landroid/app/Activity;,registerReceiver,(Landroid/content/BroadcastReceiver; Landroid/content/IntentFilter;)Landroid/content/Intent;
Landroid/content/IntentFilter;,<init>,()V
Landroid/widget/Toast;,show,()V
Landroid/content/Intent;,getAction,()Ljava/lang/String;
Landroid/app/Activity;,finish,()V
Landroid/os/AsyncTask;,<init>,()V
Landroid/os/AsyncTask;,executeOnExecutor,(Ljava/util/concurrent/Executor; [Ljava/lang/Object;)Landroid/os/AsyncTask;
Landroid/widget/ProgressBar;,setVisibility,(I)V
Landroid/widget/LinearLayout;,setVisibility,(I)V
Landroid/os/AsyncTask;,getStatus,()Landroid/os/AsyncTask$Status;
Landroid/os/AsyncTask;,cancel,(Z)Z
Landroid/content/Context;,getMainLooper,()Landroid/os/Looper;
Landroid/os/Handler;,<init>,(Landroid/os/Looper;)V
Landroid/content/Context;,getContentResolver,()Landroid/content/ContentResolver;
Landroid/os/Handler;,hasMessages,(I)Z
Landroid/content/Intent;,getFlags,()I
Landroid/content/Intent;,getCategories,()Ljava/util/Set;
Landroid/os/Handler;,sendEmptyMessage,(I)Z
Landroid/content/Intent;,getData,()Landroid/net/Uri;
Landroid/content/Intent;,getScheme,()Ljava/lang/String;
Landroid/content/Intent;,resolveTypeIfNeeded,(Landroid/content/ContentResolver;)Ljava/lang/String;
Landroid/content/IntentFilter;,match,(Ljava/lang/String; Ljava/lang/String; Ljava/lang/String; Landroid/net/Uri; Ljava/util/Set; Ljava/lang/String;)I
Landroid/content/Intent;,<init>,(Ljava/lang/String;)V
Landroid/os/Process;,myPid,()I
Landroid/content/Context;,checkPermission,(Ljava/lang/String; I I)I
Landroid/os/Process;,myUid,()I
Landroid/widget/FrameLayout;,setVisibility,(I)V
Landroid/view/View;,setVisibility,(I)V
Landroid/view/View;,getVisibility,()I
Landroid/content/Context;,startService,(Landroid/content/Intent;)Landroid/content/ComponentName;
Landroid/content/Intent;,<init>,(Landroid/content/Context; Ljava/lang/Class;)V
Landroid/content/Context;,bindService,(Landroid/content/Intent; Landroid/content/ServiceConnection; I)Z
Landroid/app/NotificationManager;,cancel,(I)V
Landroid/content/Intent;,setFlags,(I)Landroid/content/Intent;
Landroid/content/Context;,startActivity,(Landroid/content/Intent;)V
Landroid/text/TextUtils;,equals,(Ljava/lang/CharSequence; Ljava/lang/CharSequence;)Z
Landroid/util/SparseArray;,<init>,()V
Landroid/util/SparseArray;,size,()I
Landroid/app/Application;,getExternalFilesDir,(Ljava/lang/String;)Ljava/io/File;
Landroid/util/SparseArray;,valueAt,(I)Ljava/lang/Object;
Landroid/content/Intent;,getParcelableExtra,(Ljava/lang/String;)Landroid/os/Parcelable;
Landroid/net/NetworkInfo;,getState,()Landroid/net/NetworkInfo$State;
Landroid/content/Intent;,getExtras,()Landroid/os/Bundle;
Landroid/os/Bundle;,getString,(Ljava/lang/String;)Ljava/lang/String;
Landroid/content/Intent;,putExtra,(Ljava/lang/String; I)Landroid/content/Intent;
Landroid/content/Intent;,putExtra,(Ljava/lang/String; Ljava/lang/String;)Landroid/content/Intent;
Landroid/content/Intent;,hasExtra,(Ljava/lang/String;)Z
Landroid/service/notification/StatusBarNotification;,getPackageName,()Ljava/lang/String;
Landroid/service/notification/NotificationListenerService;,snoozeNotification,(Ljava/lang/String; J)V
Landroid/service/notification/StatusBarNotification;,getId,()I
Landroid/service/notification/NotificationListenerService;,getPackageName,()Ljava/lang/String;
Landroid/service/notification/StatusBarNotification;,getKey,()Ljava/lang/String;
Landroid/service/notification/NotificationListenerService;,getActiveNotifications,()[Landroid/service/notification/StatusBarNotification;
Landroid/service/notification/StatusBarNotification;,getNotification,()Landroid/app/Notification;
Landroid/os/Bundle;,containsKey,(Ljava/lang/String;)Z
Landroid/content/Intent;,getStringExtra,(Ljava/lang/String;)Ljava/lang/String;
