Landroid/app/Notification$Builder;,setPublicVersion,(Landroid/app/Notification;)Landroid/app/Notification$Builder;
Landroid/app/Notification$Builder;,setVisibility,(I)Landroid/app/Notification$Builder;
Landroid/app/Notification$Builder;,setSubText,(Ljava/lang/CharSequence;)Landroid/app/Notification$Builder;
Landroid/app/NotificationChannel;,setDescription,(Ljava/lang/String;)V
Landroid/app/NotificationManager;,createNotificationChannel,(Landroid/app/NotificationChannel;)V
Landroid/app/NotificationChannel;,enableLights,(Z)V
Landroid/app/NotificationChannel;,setShowBadge,(Z)V
Landroid/app/NotificationChannel;,enableVibration,(Z)V
Landroid/app/NotificationChannel;,<init>,(Ljava/lang/String; Ljava/lang/CharSequence; I)V
Landroid/media/AudioAttributes$Builder;,<init>,()V
Landroid/media/AudioAttributes$Builder;,build,()Landroid/media/AudioAttributes;
Landroid/app/NotificationChannel;,setLockscreenVisibility,(I)V
Landroid/media/AudioAttributes$Builder;,setUsage,(I)Landroid/media/AudioAttributes$Builder;
Landroid/app/NotificationChannel;,setSound,(Landroid/net/Uri; Landroid/media/AudioAttributes;)V
Landroid/app/NotificationChannel;,shouldShowLights,()Z
Landroid/media/RingtoneManager;,getDefaultUri,(I)Landroid/net/Uri;
Landroid/app/NotificationManager;,notify,(I Landroid/app/Notification;)V
Landroid/media/AudioAttributes$Builder;,setContentType,(I)Landroid/media/AudioAttributes$Builder;
Landroid/content/SharedPreferences$Editor;,putInt,(Ljava/lang/String; I)Landroid/content/SharedPreferences$Editor;
Landroid/os/Handler;,<init>,()V
Landroid/content/SharedPreferences;,getBoolean,(Ljava/lang/String; Z)Z
Landroid/database/Cursor;,getColumnIndex,(Ljava/lang/String;)I
Landroid/database/Cursor;,getInt,(I)I
Landroid/net/Uri;,withAppendedPath,(Landroid/net/Uri; Ljava/lang/String;)Landroid/net/Uri;
Landroid/database/Cursor;,getLong,(I)J
Landroid/net/Uri;,encode,(Ljava/lang/String;)Ljava/lang/String;
Landroid/database/Cursor;,getString,(I)Ljava/lang/String;
Landroid/os/Process;,myUid,()I
Landroid/os/Process;,myPid,()I
Landroid/content/Context;,checkPermission,(Ljava/lang/String; I I)I
Landroid/content/ContentResolver;,registerContentObserver,(Landroid/net/Uri; Z Landroid/database/ContentObserver;)V
Landroid/content/ContentResolver;,query,(Landroid/net/Uri; [Ljava/lang/String; Ljava/lang/String; [Ljava/lang/String; Ljava/lang/String;)Landroid/database/Cursor;
Landroid/database/Cursor;,moveToFirst,()Z
Landroid/content/SharedPreferences$Editor;,putLong,(Ljava/lang/String; J)Landroid/content/SharedPreferences$Editor;
Landroid/content/SharedPreferences;,getLong,(Ljava/lang/String; J)J
Landroid/os/Bundle;,getBoolean,(Ljava/lang/String;)Z
Landroid/net/Uri;,getSchemeSpecificPart,()Ljava/lang/String;
Landroid/telecom/Call$Details;,getCreationTimeMillis,()J
Landroid/telecom/GatewayInfo;,getOriginalAddress,()Landroid/net/Uri;
Landroid/net/Uri;,getScheme,()Ljava/lang/String;
Landroid/telecom/GatewayInfo;,getGatewayAddress,()Landroid/net/Uri;
Landroid/telecom/Call$Details;,getExtras,()Landroid/os/Bundle;
Landroid/telecom/Call$Details;,getCallerDisplayName,()Ljava/lang/String;
Landroid/telecom/CallScreeningService$CallResponse$Builder;,setSkipNotification,(Z)Landroid/telecom/CallScreeningService$CallResponse$Builder;
Landroid/telecom/CallScreeningService$CallResponse$Builder;,<init>,()V
Landroid/net/Uri;,toString,()Ljava/lang/String;
Landroid/telecom/Call$Details;,getStatusHints,()Landroid/telecom/StatusHints;
Landroid/telecom/CallScreeningService$CallResponse$Builder;,build,()Landroid/telecom/CallScreeningService$CallResponse;
Landroid/telecom/Call$Details;,getCallDirection,()I
Landroid/telephony/TelephonyManager;,isNetworkRoaming,()Z
Landroid/telecom/Call$Details;,getGatewayInfo,()Landroid/telecom/GatewayInfo;
Landroid/telecom/Call$Details;,getIntentExtras,()Landroid/os/Bundle;
Landroid/telecom/StatusHints;,getLabel,()Ljava/lang/CharSequence;
Landroid/telecom/CallScreeningService$CallResponse$Builder;,setDisallowCall,(Z)Landroid/telecom/CallScreeningService$CallResponse$Builder;
Landroid/telecom/CallScreeningService$CallResponse$Builder;,setSkipCallLog,(Z)Landroid/telecom/CallScreeningService$CallResponse$Builder;
Landroid/telecom/CallScreeningService$CallResponse$Builder;,setRejectCall,(Z)Landroid/telecom/CallScreeningService$CallResponse$Builder;
Landroid/telecom/Call$Details;,getHandle,()Landroid/net/Uri;
Landroid/telecom/Call;,getState,()I
Landroid/telecom/Call;,answer,(I)V
Landroid/telecom/Call;,reject,(Z Ljava/lang/String;)V
Landroid/os/PowerManager;,isScreenOn,()Z
Landroid/telecom/Call;,getDetails,()Landroid/telecom/Call$Details;
Landroid/telecom/Call$Callback;,<init>,()V
Landroid/telecom/Call;,registerCallback,(Landroid/telecom/Call$Callback;)V
Landroid/telecom/InCallService;,onConnectionEvent,(Landroid/telecom/Call; Ljava/lang/String; Landroid/os/Bundle;)V
Landroid/app/NotificationManager;,cancel,(I)V
Landroid/telecom/Call$Callback;,onStateChanged,(Landroid/telecom/Call; I)V
Landroid/content/Intent;,getAction,()Ljava/lang/String;
Landroid/telecom/Call;,disconnect,()V
